id_customer_main,customer,customer_day,time,percent
ci_156,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,23:00:00,0
ci_156,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,6:00:00,0
ci_156,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,7:00:00,0
ci_156,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,8:00:00,0
ci_156,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,9:00:00,0
ci_156,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,10:00:00,0
ci_156,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 25% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,11:00:00,25
ci_156,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 27% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,12:00:00,27
ci_156,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 34% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,13:00:00,34
ci_156,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 37% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,14:00:00,37
ci_156,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 38% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,15:00:00,38
ci_156,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 34% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,16:00:00,34
ci_156,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 33% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,17:00:00,33
ci_156,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 31% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,18:00:00,31
ci_156,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,19:00:00,0
ci_156,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,20:00:00,0
ci_156,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,21:00:00,0
ci_156,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,22:00:00,0
ci_156,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,23:00:00,0
ci_156,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,6:00:00,0
ci_156,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,7:00:00,0
ci_156,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,8:00:00,0
ci_156,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,9:00:00,0
ci_156,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,10:00:00,0
ci_156,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 23% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,11:00:00,23
ci_156,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 31% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,12:00:00,31
ci_156,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 39% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,13:00:00,39
ci_156,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 43% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,14:00:00,43
ci_156,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 43% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,15:00:00,43
ci_156,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 42% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,16:00:00,42
ci_156,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 39% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,17:00:00,39
ci_156,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 34% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,18:00:00,34
ci_156,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,19:00:00,0
ci_156,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,20:00:00,0
ci_156,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,21:00:00,0
ci_156,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,22:00:00,0
ci_156,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,23:00:00,0
ci_156,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,6:00:00,0
ci_156,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,7:00:00,0
ci_156,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,8:00:00,0
ci_156,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,9:00:00,0
ci_156,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,10:00:00,0
ci_156,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 14% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,11:00:00,14
ci_156,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 24% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,12:00:00,24
ci_156,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 31% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,13:00:00,31
ci_156,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 35% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,14:00:00,35
ci_156,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 32% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,15:00:00,32
ci_156,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 38% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,16:00:00,38
ci_156,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 43% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,17:00:00,43
ci_156,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 42% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,18:00:00,42
ci_156,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,19:00:00,0
ci_156,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,20:00:00,0
ci_156,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,21:00:00,0
ci_156,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,22:00:00,0
ci_156,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,23:00:00,0
ci_156,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,6:00:00,0
ci_156,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,7:00:00,0
ci_156,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,8:00:00,0
ci_156,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,9:00:00,0
ci_156,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,10:00:00,0
ci_156,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 28% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,11:00:00,28
ci_156,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 38% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,12:00:00,38
ci_156,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,13:00:00,40
ci_156,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 42% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,14:00:00,42
ci_156,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,15:00:00,40
ci_156,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 45% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,16:00:00,45
ci_156,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 47% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,17:00:00,47
ci_156,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 45% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,18:00:00,45
ci_156,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,19:00:00,0
ci_156,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,20:00:00,0
ci_156,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,21:00:00,0
ci_156,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,22:00:00,0
ci_156,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,23:00:00,0
ci_156,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,6:00:00,0
ci_156,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,7:00:00,0
ci_156,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,8:00:00,0
ci_156,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,9:00:00,0
ci_156,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 33% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,10:00:00,33
ci_156,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 47% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,11:00:00,47
ci_156,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 67% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,12:00:00,67
ci_156,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 81% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,13:00:00,81
ci_156,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 86% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,14:00:00,86
ci_156,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 84% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,15:00:00,84
ci_156,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 71% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,16:00:00,71
ci_156,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,17:00:00,59
ci_156,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 47% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,18:00:00,47
ci_156,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,19:00:00,0
ci_156,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,20:00:00,0
ci_156,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,21:00:00,0
ci_156,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,22:00:00,0
ci_159,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,6:00:00,0
ci_159,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,7:00:00,0
ci_159,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,8:00:00,0
ci_159,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 71% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,9:00:00,71
ci_159,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 79% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,10:00:00,79
ci_159,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 75% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,11:00:00,75
ci_159,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 76% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,12:00:00,76
ci_159,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 67% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,13:00:00,67
ci_159,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,14:00:00,56
ci_159,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 50% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,15:00:00,50
ci_159,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 63% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,16:00:00,63
ci_159,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 69% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,17:00:00,69
ci_159,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,18:00:00,0
ci_159,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,19:00:00,0
ci_159,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,20:00:00,0
ci_159,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,21:00:00,0
ci_159,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,22:00:00,0
ci_159,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์,23:00:00,0
ci_159,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,6:00:00,0
ci_159,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,7:00:00,0
ci_159,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,8:00:00,0
ci_159,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 72% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,9:00:00,72
ci_159,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 79% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,10:00:00,79
ci_159,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 79% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,11:00:00,79
ci_159,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 68% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,12:00:00,68
ci_159,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 54% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,13:00:00,54
ci_159,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 46% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,14:00:00,46
ci_159,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 49% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,15:00:00,49
ci_159,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 57% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,16:00:00,57
ci_159,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 63% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,17:00:00,63
ci_159,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,18:00:00,0
ci_159,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,19:00:00,0
ci_159,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,20:00:00,0
ci_159,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,21:00:00,0
ci_159,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,22:00:00,0
ci_159,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์,23:00:00,0
ci_159,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,6:00:00,0
ci_159,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,7:00:00,0
ci_159,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,8:00:00,0
ci_159,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 82% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,9:00:00,82
ci_159,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 80% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,10:00:00,80
ci_159,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 72% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,11:00:00,72
ci_159,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 67% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,12:00:00,67
ci_159,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 58% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,13:00:00,58
ci_159,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,14:00:00,56
ci_159,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,15:00:00,56
ci_159,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 54% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,16:00:00,54
ci_159,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 61% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,17:00:00,61
ci_159,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,18:00:00,0
ci_159,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,19:00:00,0
ci_159,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,20:00:00,0
ci_159,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,21:00:00,0
ci_159,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,22:00:00,0
ci_159,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร,23:00:00,0
ci_159,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,6:00:00,0
ci_159,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,7:00:00,0
ci_159,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,8:00:00,0
ci_159,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 78% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,9:00:00,78
ci_159,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 82% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,10:00:00,82
ci_159,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 76% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,11:00:00,76
ci_159,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 72% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,12:00:00,72
ci_159,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 60% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,13:00:00,60
ci_159,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 50% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,14:00:00,50
ci_159,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 53% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ,15:00:00,53
